num_iter,mean,std
1,77.44111111111111,26.421979223955027
5,90.28,15.388226018615658
10,93.49888888888889,9.284849816292725
20,95.6888888888889,3.9541542851931175
30,96.46555555555557,2.036658483344173
40,96.80111111111111,1.1927955026370203
50,96.92222222222222,0.819935634330192
100,97.15666666666667,0.2974474743547161
200,97.23888888888888,0.1305224544326057
