flip_p,mean,std
0.05,96.36555555555555,0.10284832413694185
0.1,96.31777777777778,0.25028872216791653
0.15,96.17444444444445,0.46373783302398236
0.2,95.9688888888889,1.0257124894974792
0.25,95.47888888888889,2.261600342923374
0.3,94.36777777777777,4.972795435612091
0.35,92.18777777777778,10.351260524421386
0.4,88.22888888888889,16.848641224475973
0.45,76.44444444444444,25.21133877400758
