flip_p,1,5,10,20,30,40,50,100,200
0.05,-0.7800000000000011,-0.1199999999999903,-0.0699999999999931,0.0900000000000034,-0.1199999999999903,-0.039999999999992,-0.019999999999996,-0.039999999999992,0.0700000000000073
0.1,-1.7800000000000011,-0.3900000000000005,-0.1799999999999926,-0.0600000000000022,-0.1299999999999954,-0.0999999999999943,-0.1099999999999994,-0.019999999999996,-0.019999999999996
0.15,-3.8699999999999903,-0.4799999999999897,-0.3799999999999954,-0.1599999999999966,0.1099999999999994,0.1200000000000045,-0.1099999999999994,0.0400000000000062,-0.019999999999996
0.2,-7.530000000000001,-1.0699999999999932,-0.6099999999999994,-0.1099999999999994,-0.2199999999999988,-0.2299999999999897,-0.0099999999999909,-0.1499999999999914,-0.1599999999999966
0.25,-13.039999999999992,-2.1299999999999955,-1.0699999999999932,-0.4499999999999886,-0.4399999999999977,-0.2099999999999937,-0.1499999999999914,-0.2299999999999897,-0.1899999999999977
0.3,-21.78,-3.890000000000001,-1.9899999999999949,-1.0699999999999932,-0.4399999999999977,-0.3599999999999994,-0.3499999999999943,-0.1799999999999926,-0.1099999999999994
0.35,-36.77,-7.969999999999999,-3.039999999999992,-1.6299999999999957,-0.9599999999999936,-0.539999999999992,-0.6499999999999915,-0.4299999999999926,-0.019999999999996
0.4,-52.33,-20.36999999999999,-9.939999999999998,-4.009999999999991,-2.9399999999999977,-1.6700000000000017,-1.519999999999996,-0.8100000000000023,-0.5699999999999932
0.45,-68.09,-49.09,-34.91,-20.75999999999999,-13.379999999999995,-10.33999999999999,-7.670000000000002,-3.319999999999993,-1.6499999999999917
