flip_p,1,5,10,20,30,40,50,100,200
0.05,-0.2599999999999909,-0.039999999999992,-0.1199999999999903,-0.0999999999999943,-0.039999999999992,-0.0899999999999892,-0.0799999999999983,-0.1099999999999994,-0.0799999999999983
0.1,-0.7399999999999949,-0.1400000000000005,-0.25,-0.1499999999999914,-0.1199999999999903,-0.1199999999999903,-0.0899999999999892,-0.1099999999999994,-0.0699999999999931
0.15,-1.1299999999999957,-0.3699999999999903,-0.2599999999999909,-0.1400000000000005,-0.1700000000000017,-0.0499999999999971,-0.0699999999999931,-0.0600000000000022,-0.0899999999999892
0.2,-2.569999999999993,-0.4599999999999937,-0.1899999999999977,-0.2999999999999971,-0.1799999999999926,-0.1099999999999994,-0.0899999999999892,-0.1199999999999903,-0.0499999999999971
0.25,-5.879999999999996,-0.6799999999999926,-0.3499999999999943,-0.2199999999999988,-0.2399999999999948,-0.1599999999999966,-0.1599999999999966,-0.1799999999999926,-0.0699999999999931
0.3,-13.89,-1.2800000000000011,-0.4599999999999937,-0.3599999999999994,-0.1899999999999977,-0.2399999999999948,-0.1700000000000017,-0.0699999999999931,-0.1099999999999994
0.35,-30.31,-2.6799999999999926,-1.0999999999999943,-0.4399999999999977,-0.269999999999996,-0.3499999999999943,-0.3399999999999892,-0.2299999999999897,-0.1499999999999914
0.4,-51.46,-11.509999999999993,-3.4099999999999966,-1.1700000000000017,-0.769999999999996,-0.4899999999999949,-0.519999999999996,-0.4399999999999977,-0.1899999999999977
0.45,-73.06,-47.4,-28.14,-12.159999999999997,-6.0,-3.649999999999992,-2.5799999999999983,-0.9499999999999886,-0.3100000000000023
