num_iter,mean,std
1,77.45777777777778,26.383092018268904
5,90.20666666666666,15.515244922333647
10,93.57111111111111,9.183161825379706
20,95.7088888888889,3.9467500695016238
30,96.49333333333334,1.9287690374951632
40,96.79555555555555,1.158189439503646
50,96.92444444444445,0.810603341824958
100,97.12777777777778,0.2863467206804426
200,97.25555555555555,0.08232726023486178
