num_iter,mean,std
1,75.96,26.228326290482205
5,88.99888888888889,15.656707384092963
10,92.47555555555556,9.491977021557616
20,94.58111111111111,4.407605484966995
30,95.35222222222222,2.3904119821579783
40,95.69888888888889,1.6024079103371622
50,95.92444444444443,1.0050013819780448
100,96.22222222222223,0.3139178944317174
200,96.32111111111111,0.1591732110347503
